,0,1,id,year,place,printer,initial
0,13.827461,-50.803593,2280,1556,Seville,"Alvares, António","2280_cortes_breve_1556_p39,178,1182,179,175.jpg"
1,-4.9306226,2.3580463,1681,1538,Paris,"Chaudière, Regnault","1681_sacrobosco_sphaera_1538_p10,1516,2013,448,420.jpg"
2,-77.93426,-17.62878,1842,1535,Salamanca,"Castañeda, Rodrigo de","1842_espinosa_philosophia_1535_p89,1447,1064,446,485.jpg"
3,4.570943,-73.28613,1697,1548,Seville,"León, Juan de","1697_sacrobosco_tractado_1548_p125,388,682,380,386.jpg"
4,-60.25087,-23.790068,2257,1551,Paris,"Vascosan, Michel","2257_fine_sphaera_1551_p27,214,957,376,381.jpg"
5,27.770922,56.73412,1659,1518,Venice,Company Heirs of Ottaviano Scoto I.,"1659_sacrobosco_sphera_1518_p20,330,4912,472,458.jpg"
6,-8.0560875,-17.997263,2151,1607,Geneva,"Crispin, Samuel","2151_clavius_commentarius_1607_p311,409,1059,153,156.jpg"
7,11.964718,22.0324,1763,1629,Salamanca,"Taberniel, Jacinto","1763_sacrobosco_esfera_1629_p12,1137,1217,276,279.jpg"
8,-35.797165,12.157087,2274,1581,London,"Middleton, Henry","2274_scribonius_isagoge_1581_p4,135,352,293,293.jpg"
9,-11.600419,-38.903194,1842,1535,Salamanca,"Castañeda, Rodrigo de","1842_espinosa_philosophia_1535_p76,2683,1420,271,271.jpg"
10,-6.414865,48.82624,2190,1583,Lyon,"Béraud, Symphorien","2190_giuntini_speculum_1583_p755,555,2975,546,482.jpg"
11,3.1410084,73.984344,1929,1518,Venice,"Giunta, Lucantonio","1929_regiomontanus_sphera_1518_p288,547,3270,508,544.jpg"
12,45.996056,-17.717478,1807,1581,Rome,Company Francesco Zanetti & Domenico Basa,"1807_clavius_sphaeram_1581_p48,156,660,160,160.jpg"
13,35.2557,51.556152,1659,1518,Venice,Company Heirs of Ottaviano Scoto I.,"1659_sacrobosco_sphera_1518_p256,231,1744,436,426.jpg"
14,-23.018557,-33.670982,1832,1531,Paris,"Colines, Simon de","1832_detaples_textus_1531_p9,2530,2003,252,252.jpg"
15,15.484421,27.070372,1872,1617,Lyon,"Pillehotte, Antoine","1872_sacrobosco_emendata_1617_p206,221,1314,359,384.jpg"
16,8.435243,-35.68935,1925,1490,Venice,"Locatello, Boneto","1925_sacrobosco_sphaerae_1494_p11,132,165,235,239.jpg"
17,-12.74353,-46.183952,1842,1535,Salamanca,"Castañeda, Rodrigo de","1842_espinosa_philosophia_1535_p142,2779,438,254,271.jpg"
18,-16.778774,-8.588506,1746,1593,Lyon,"Julliéron, Guichard","1746_sacrobosco_christophori_1593_p313,796,3892,370,354.jpg"
19,-47.95836,16.405066,2255,1587,Venice,"Franceschi, Francesco de","2255_fine_opere_1587_p818,208,548,303,308.jpg"
20,-57.362045,9.231627,2078,1561,London,"Jugge, Richard","2078_curtes_arte_1561_p40,1019,2277,474,485.jpg"
21,27.561857,-28.10828,1831,1534,Paris,"Colines, Simon de","1831_mercator_textus_1534_p18,392,573,183,175.jpg"
22,5.3230205,-51.89645,1708,1556,Paris,"Cavellat, Guillaume","1708_vinet_sphaera_1556_p135,52,264,177,183.jpg"
23,-9.945299,23.536924,2190,1583,Lyon,"Béraud, Symphorien","2190_giuntini_speculum_1583_p64,390,3609,569,519.jpg"
24,15.583899,7.472445,1812,1601,Venice,"Ciotti, Giovanni Battista","1812_clavius_sphaeram_1601_p352,179,902,219,209.jpg"
25,-45.42323,14.638199,1755,1607,Saint Gervais,"Crispin, Samuel","1755_clavius_commentarius_1607_p512,751,2147,403,430.jpg"
26,-15.51971,-33.802353,2217,1550,Milan,Company Valerio Meda & brothers,"2217_brucioli_trattato_1550_p2,964,183,215,215.jpg"
27,37.638817,-23.39498,1818,1608,Saint Gervais,"Crispin, Samuel","1818_clavius_sphaeram_1608_p374,74,1207,152,142.jpg"
28,-2.6652715,-11.192952,1967,1606,Lyon,"Gazeau, Hugues","1967_sacrobosco_sphaera_1606_p47,279,1016,425,439.jpg"
29,-52.895153,1.8641719,1923,1482,Venice,"Ratdolt, Erhard","1923_sacrobosco_astronomica_1482_p8,148,349,298,345.jpg"
30,-4.9871025,-17.50536,1818,1608,Saint Gervais,"Crispin, Samuel","1818_clavius_sphaeram_1608_p32,208,633,185,191.jpg"
31,-35.641468,-18.613167,2226,1589,London,"Jeffes, Abel","2226_cortes_arte_1589_p25,780,3908,724,729.jpg"
32,-53.65873,24.469023,2255,1587,Venice,"Franceschi, Francesco de","2255_fine_opere_1587_p362,337,334,295,294.jpg"
33,57.07054,-24.384281,1807,1581,Rome,Company Francesco Zanetti & Domenico Basa,"1807_clavius_sphaeram_1581_p253,229,575,140,131.jpg"
34,61.189915,-0.4778311,2261,1614,Leipzig,"Hermann, Johann","2261_triegler_sphaera_1614_p82,279,1350,178,167.jpg"
35,4.9079885,50.857826,2240,1548,Antwerp,"Loe, Jan vander","2240_dodoens_isagoge_1548_p33,438,1048,381,400.jpg"
36,-16.181911,32.591354,2273,1575,Venice,"Franceschi, Francesco de","2273_maurolico_opuscula_1575_p72,430,368,257,261.jpg"
37,41.2925,53.710003,1659,1518,Venice,Company Heirs of Ottaviano Scoto I.,"1659_sacrobosco_sphera_1518_p285,593,2985,435,422.jpg"
38,31.465683,6.2716603,1974,1569,Paris,Company Guillaume Cavellat & Jérôme de Marnef,"1974_vinet_sphaera_1569_p22,171,1846,194,213.jpg"
39,-8.36699,23.361582,2190,1583,Lyon,"Béraud, Symphorien","2190_giuntini_speculum_1583_p65,703,4626,620,557.jpg"
40,12.290757,-32.4586,1679,1534,Paris,"Vidoue, Pierre","1679_sacrobosco_sphaera_1534_p5,549,340,166,172.jpg"
41,-26.225658,29.066692,2190,1583,Lyon,"Béraud, Symphorien","2190_giuntini_speculum_1583_p761,497,6295,609,558.jpg"
42,-13.313494,50.403584,1817,1607,Rome,"Zanetti, Luigi","1817_clavius_sphaeram_1607_p622,531,1333,729,721.jpg"
43,-23.584362,-42.132133,1816,1607,Lyon,Jacques du Creux a.k.a. Molliard,"1816_clavius_sphaeram_1607_p650,191,1168,778,755.jpg"
44,-7.964103,85.01954,1929,1518,Venice,"Giunta, Lucantonio","1929_regiomontanus_sphera_1518_p324,675,1049,497,532.jpg"
45,-46.236523,22.718607,2255,1587,Venice,"Franceschi, Francesco de","2255_fine_opere_1587_p671,69,435,316,311.jpg"
46,25.135319,2.6024306,1811,1596,Venice,"Basa, Bernardo","1811_clavius_sphaera_1596_p435,83,435,195,199.jpg"
47,-50.34514,-16.524672,1941,1531,Venice,"Giunta, Lucantonio","1941_sabbioneta_tractatvs_1531_p185,87,582,340,346.jpg"
48,-6.5814395,5.3140626,2255,1587,Venice,"Franceschi, Francesco de","2255_fine_opere_1587_p29,147,305,297,310.jpg"
49,52.563126,-24.452826,1667,1524,Paris,"Chaudière, Regnault","1667_sacrobosco_sphere_1524_p13,123,1238,184,168.jpg"
50,-3.7461843,-6.917158,2190,1583,Lyon,"Béraud, Symphorien","2190_giuntini_speculum_1583_p47,704,1007,482,444.jpg"
51,-64.36861,-9.442905,1953,1566,Cologne,"Cholinus, Maternus","1953_vinet_sphaera_1566_p113,66,1184,605,676.jpg"
52,-3.2445366,-5.3747945,2190,1583,Lyon,"Béraud, Symphorien","2190_giuntini_speculum_1583_p89,777,1568,479,429.jpg"
53,1.0575722,75.67197,1929,1518,Venice,"Giunta, Lucantonio","1929_regiomontanus_sphera_1518_p237,771,4782,544,555.jpg"
54,57.798843,-30.394077,2077,1551,Seville,"Alvares, António","2077_Cortes_Arte_1551_p46,315,319,132,126.jpg"
55,48.64128,-36.52757,2077,1551,Seville,"Alvares, António","2077_Cortes_Arte_1551_p13,290,919,121,131.jpg"
56,-21.476324,-30.539566,1700,1550,Salamanca,"Junta, Juan de","1700_sacrobosco_sphera_1550_p43,51,1601,363,370.jpg"
57,-48.90664,24.302448,2255,1587,Venice,"Franceschi, Francesco de","2255_fine_opere_1587_p279,123,390,300,307.jpg"
58,-60.22302,-14.627468,1842,1535,Salamanca,"Castañeda, Rodrigo de","1842_espinosa_philosophia_1535_p130,1555,2526,361,384.jpg"
59,43.555305,24.150629,1872,1617,Lyon,"Pillehotte, Antoine","1872_sacrobosco_emendata_1617_p203,487,1717,273,304.jpg"
60,-23.905602,-22.94121,2197,1568,Valladolid,"Ghemart, Adrián","2197_spinosa_sphera_1568_p140,689,752,696,801.jpg"
61,-26.765604,-27.300486,1700,1550,Salamanca,"Junta, Juan de","1700_sacrobosco_sphera_1550_p79,43,665,308,330.jpg"
62,4.4365754,-67.466,1697,1548,Seville,"León, Juan de","1697_sacrobosco_tractado_1548_p96,129,1393,368,373.jpg"
63,27.2119,50.465996,1659,1518,Venice,Company Heirs of Ottaviano Scoto I.,"1659_sacrobosco_sphera_1518_p226,2276,5194,428,433.jpg"
64,-67.59607,9.69209,2227,1572,London,"Jugge, Richard","2227_cortes_arte_1572_p47,2736,1944,598,592.jpg"
65,65.84328,-8.818191,1814,1603,Venice,"Ciotti, Giovanni Battista","1814_clavius_commentarius_1603_p118,374,1206,183,175.jpg"
66,-77.88859,-17.453814,1842,1535,Salamanca,"Castañeda, Rodrigo de","1842_espinosa_philosophia_1535_p151,2644,1403,446,463.jpg"
67,28.636377,0.13083048,1974,1569,Paris,Company Guillaume Cavellat & Jérôme de Marnef,"1974_vinet_sphaera_1569_p183,409,2311,241,232.jpg"
68,19.471159,-3.9642668,1813,1602,Lyon,"Gabiano, Jean de","1813_clavius_sphaera_1602_p34,88,842,188,194.jpg"
69,-12.218548,-2.6843104,1733,1576,Paris,Company Guillaume Cavellat & Jérôme de Marnef,"1733_sacrobosco_sphere_1576_p8,1082,307,251,285.jpg"
70,-68.02423,-7.8841,2227,1572,London,"Jugge, Richard","2227_cortes_arte_1572_p21,835,2281,772,741.jpg"
71,61.753735,-13.522464,1741,1584,Paris,Company Jérôme de Marnef & Widow of Guillaume Cavellat (Denise de Marnef),"1741_sacrobosco_sphaera_1594_p63,167,179,158,143.jpg"
72,-54.359833,15.43333,1967,1606,Lyon,"Gazeau, Hugues","1967_sacrobosco_sphaera_1606_p32,742,2637,583,542.jpg"
73,59.988693,-1.5118065,1980,1622,Leipzig,"Jansonius, Justus","1980_triegler_tractaetlein_1622_p277,168,363,179,173.jpg"
74,62.155243,-24.03072,2175,1598,Sine loco,Anonymous_SineLoco_1598_S,"2175_blebel_libellus_1598_p8,61,506,113,112.jpg"
75,47.117928,-44.234882,1760,1619,Paris,"Quesnel, Jacques","1760_sacrobosco_sphere_1619_p91,6,581,119,133.jpg"
76,59.87608,-20.392412,1838,1570,Paris,Company Guillaume Cavellat & Jérôme de Marnef,"1838_sacrobosco_sphere_1570_p53,342,258,146,138.jpg"
77,12.472008,-16.795422,1668,1525,Paris,"Bois, Simon du","1668_Oresme_Traicte_1525_p70,315,1033,194,182.jpg"
78,-2.7146187,-38.43745,1842,1535,Salamanca,"Castañeda, Rodrigo de","1842_espinosa_philosophia_1535_p191,567,1363,260,276.jpg"
79,-81.53276,9.455767,2224,1596,London,"Allde, Edward","2224_cortes_arte_1596_p65,632,1177,851,866.jpg"
80,15.066657,-15.731006,2151,1607,Geneva,"Crispin, Samuel","2151_clavius_commentarius_1607_p345,390,319,158,164.jpg"
81,-14.00202,-48.22427,1842,1535,Salamanca,"Castañeda, Rodrigo de","1842_espinosa_philosophia_1535_p120,1498,2306,260,265.jpg"
82,16.412794,-55.237804,2280,1556,Seville,"Alvares, António","2280_cortes_breve_1556_p67,205,496,175,173.jpg"
83,8.882433,-16.89907,1835,1571,Florence,"Giunta, Jacopo","1835_sacrobosco_sfera_1571_p34,482,1716,273,244.jpg"
84,-60.902252,38.757378,2226,1589,London,"Jeffes, Abel","2226_cortes_arte_1589_p74,976,3434,997,1046.jpg"
85,0.13790561,15.4265,1822,1618,Lyon,"Polère, Amédée","1822_clavius_sphaera_1618_p13,124,973,225,233.jpg"
86,-42.02135,21.147226,2255,1587,Venice,"Franceschi, Francesco de","2255_fine_opere_1587_p702,218,542,313,301.jpg"
87,11.048123,14.019137,1821,1602,Saint Gervais,"Crispin, Samuel","1821_clavius_commentarius_1602_p322,335,706,210,203.jpg"
88,46.830307,-4.680019,1811,1596,Venice,"Basa, Bernardo","1811_clavius_sphaera_1596_p435,79,1148,195,195.jpg"
89,65.63165,-44.290485,1869,1527,Paris,"Colines, Simon de","1869_lattes_sphaera_1527_p44,50,374,91,97.jpg"
90,3.5229938,-66.84677,1697,1548,Seville,"León, Juan de","1697_sacrobosco_tractado_1548_p244,77,315,350,371.jpg"
91,-64.83635,42.04906,2224,1596,London,"Allde, Edward","2224_cortes_arte_1596_p53,2833,2132,813,836.jpg"
92,-26.13774,38.712288,1959,1594,Cologne,"Cholinus, Goswin","1959_vinet_sphaera_1594_p116,39,569,286,288.jpg"
93,22.55934,-34.26136,2151,1607,Geneva,"Crispin, Samuel","2151_clavius_commentarius_1607_p292,98,997,167,172.jpg"
94,7.134674,5.6410933,1746,1593,Lyon,"Julliéron, Guichard","1746_sacrobosco_christophori_1593_p24,705,1156,540,532.jpg"
95,38.11005,-16.89975,1963,1608,Paris,"Denise Cavellat, Widow of Arnold Sittart","1963_sacrobosco_sphaera_1608_p203,254,254,169,161.jpg"
96,-16.427786,6.358798,1961,1591,Cologne,"Cholinus, Goswin","1961_vinet_sphaera_1591_p25,349,476,229,240.jpg"
97,7.2749405,50.43441,1929,1518,Venice,"Giunta, Lucantonio","1929_regiomontanus_sphera_1518_p29,2685,1992,547,535.jpg"
98,4.4712124,71.924995,1929,1518,Venice,"Giunta, Lucantonio","1929_regiomontanus_sphera_1518_p325,745,848,485,556.jpg"
99,-7.8654423,47.304188,2190,1583,Lyon,"Béraud, Symphorien","2190_giuntini_speculum_1583_p798,408,1303,492,479.jpg"
100,40.323303,-16.512579,1963,1608,Paris,"Denise Cavellat, Widow of Arnold Sittart","1963_sacrobosco_sphaera_1608_p175,271,1372,153,162.jpg"
101,-65.17944,37.14778,2224,1596,London,"Allde, Edward","2224_cortes_arte_1596_p92,565,438,791,798.jpg"
102,61.504677,-39.246075,1836,1574,Perugia,"Rastelli, Giovanni Bernardino","1836_danti_sfera_1574_p68,191,103,109,119.jpg"
103,53.64761,-18.570099,1733,1576,Paris,Company Guillaume Cavellat & Jérôme de Marnef,"1733_sacrobosco_sphere_1576_p26,263,172,135,125.jpg"
104,-2.902743,-42.646614,1842,1535,Salamanca,"Castañeda, Rodrigo de","1842_espinosa_philosophia_1535_p189,1430,985,265,276.jpg"
105,-0.5928154,33.252853,1843,1538,Paris,"Colines, Simon de","1843_euclid_textus_1538_p45,875,4186,522,522.jpg"
106,-31.446503,37.32809,1851,1577,Lyon,"Tournes (II.), Jean de","1851_giuntini_sphaeram_1577_p270,100,1068,309,318.jpg"
107,62.99731,-37.31032,1836,1574,Perugia,"Rastelli, Giovanni Bernardino","1836_danti_sfera_1574_p15,226,100,104,120.jpg"
108,19.962568,-12.470955,2151,1607,Geneva,"Crispin, Samuel","2151_clavius_commentarius_1607_p454,62,264,170,192.jpg"
109,-70.50812,13.182121,1960,1581,Cologne,"Cholinus, Maternus","1960_vinet_sphaera_1581_p8,92,146,329,338.jpg"
110,-8.351609,43.681248,2190,1583,Lyon,"Béraud, Symphorien","2190_giuntini_speculum_1583_p937,688,1085,470,432.jpg"
111,-41.029068,17.001291,1812,1601,Venice,"Ciotti, Giovanni Battista","1812_clavius_sphaeram_1601_p258,174,411,290,304.jpg"
112,-60.662563,49.21819,2279,1599,London,"Judson, Thomas","2279_hill_schoole_1599_p5,463,489,324,329.jpg"
113,-29.571217,-61.909943,1697,1548,Seville,"León, Juan de","1697_sacrobosco_tractado_1548_p33,354,1573,435,429.jpg"
114,-13.063665,-50.633904,1842,1535,Salamanca,"Castañeda, Rodrigo de","1842_espinosa_philosophia_1535_p106,1521,641,248,265.jpg"
115,-42.481274,25.438162,2255,1587,Venice,"Franceschi, Francesco de","2255_fine_opere_1587_p758,259,514,305,317.jpg"
116,-15.439508,-46.970306,1842,1535,Salamanca,"Castañeda, Rodrigo de","1842_espinosa_philosophia_1535_p152,1391,850,254,282.jpg"
117,-81.186676,5.427602,2250,1532,Paris,"Morrhy, Gérard","2250_fine_protomathesis_1532_p148,610,2529,1456,1433.jpg"
118,-56.595848,-2.0849857,1842,1535,Salamanca,"Castañeda, Rodrigo de","1842_espinosa_philosophia_1535_p118,2916,2235,508,491.jpg"
119,13.1251745,12.991926,1668,1525,Paris,"Bois, Simon du","1668_Oresme_Traicte_1525_p23,320,66,218,224.jpg"
120,-1.0127515,-6.0430923,2190,1583,Lyon,"Béraud, Symphorien","2190_giuntini_speculum_1583_p84,300,1573,582,519.jpg"
121,-8.52095,20.326376,1817,1607,Rome,"Zanetti, Luigi","1817_clavius_sphaeram_1607_p379,458,2241,486,503.jpg"
122,6.1460485,15.326264,1970,1577,Paris,Company Jérôme de Marnef & Widow of Guillaume Cavellat (Denise de Marnef),"1970_sacrobosco_sphaera_1577_p8,119,310,207,224.jpg"
123,-70.46486,-12.412932,2223,1584,London,Widow of Richard Jugge (Joan Jugge),"2223_cortes_arte_1584_p64,2979,1675,846,859.jpg"
124,17.407085,27.154278,2069,1584,Venice,Company Giovanni Varisco & Paganino Paganini,"2069_piccolomini_sfera_1564_p9,423,1785,666,651.jpg"
125,-28.330011,-63.211464,1697,1548,Seville,"León, Juan de","1697_sacrobosco_tractado_1548_p194,138,1056,419,435.jpg"
126,18.881596,32.35303,1936,1579,Florence,"Giunta, Jacopo","1936_rinaldi_sfera_1579_p23,420,1753,509,531.jpg"
127,44.796955,48.30249,1659,1518,Venice,Company Heirs of Ottaviano Scoto I.,"1659_sacrobosco_sphera_1518_p20,2328,5109,408,443.jpg"
128,-67.101654,-6.589178,2223,1584,London,Widow of Richard Jugge (Joan Jugge),"2223_cortes_arte_1584_p23,1050,1393,820,801.jpg"
129,44.81414,-20.222895,1760,1619,Paris,"Quesnel, Jacques","1760_sacrobosco_sphere_1619_p49,10,282,137,144.jpg"
130,60.230923,-28.253485,2077,1551,Seville,"Alvares, António","2077_Cortes_Arte_1551_p92,1078,229,126,128.jpg"
131,-18.490347,-20.322386,1777,1585,Venice,"Percacino, Grazioso","1777_barozzi_cosmographia_1585_p191,38,1099,302,323.jpg"
132,-13.5236,-42.665207,1842,1535,Salamanca,"Castañeda, Rodrigo de","1842_espinosa_philosophia_1535_p170,3530,1059,271,271.jpg"
133,-56.792652,-10.468338,1699,1550,Florence,"Torrentino, Lorenzo","1699_fiorentino_sopra_1550_p101,129,725,355,376.jpg"
134,-16.36708,-39.493824,1842,1535,Salamanca,"Castañeda, Rodrigo de","1842_espinosa_philosophia_1535_p155,3518,381,276,282.jpg"
135,-55.223053,48.77195,2279,1599,London,"Judson, Thomas","2279_hill_schoole_1599_p25,353,934,320,311.jpg"
136,-63.388363,-15.940454,1842,1535,Salamanca,"Castañeda, Rodrigo de","1842_espinosa_philosophia_1535_p127,1498,686,361,367.jpg"
137,24.587849,55.997658,1659,1518,Venice,Company Heirs of Ottaviano Scoto I.,"1659_sacrobosco_sphera_1518_p478,178,5195,498,447.jpg"
138,-62.21033,4.3669996,2078,1561,London,"Jugge, Richard","2078_curtes_arte_1561_p2,3417,1459,616,610.jpg"
139,-6.1745996,-23.611643,1802,1545,Seville,"León, Juan de","1802_sacrobosco_tractado_1545_p115,18,265,194,181.jpg"
140,-37.69285,4.4360933,1650,1513,Venice,"Sessa I., Melchiorre","1650_sacrobosco_sphaera_1513_p68,45,847,183,186.jpg"
141,57.788963,-12.934988,1911,1572,Paris,Company Guillaume Cavellat & Jérôme de Marnef,"1911_nunes_sphaera_1572_p27,1316,854,162,153.jpg"
142,23.684,53.174534,1659,1518,Venice,Company Heirs of Ottaviano Scoto I.,"1659_sacrobosco_sphera_1518_p324,2305,586,441,448.jpg"
143,37.88535,-5.253922,1815,1606,Rome,"Zanetti, Luigi","1815_clavius_sphaera_1606_p170,485,410,210,222.jpg"
144,-42.67831,19.9401,2255,1587,Venice,"Franceschi, Francesco de","2255_fine_opere_1587_p776,232,647,320,317.jpg"
145,-52.130466,11.612027,2178,1582,Wittenberg,"Krafft, Johann","2178_blebel_libellus_1582_p3,72,1063,426,455.jpg"
146,-46.529964,6.1250515,1809,1591,Venice,"Ciotti, Giovanni Battista","1809_clavius_sphaera_1591_p295,914,1778,558,543.jpg"
147,17.966095,-26.504372,1668,1525,Paris,"Bois, Simon du","1668_Oresme_Traicte_1525_p21,280,762,202,196.jpg"
148,-50.274612,-13.966342,1842,1535,Salamanca,"Castañeda, Rodrigo de","1842_espinosa_philosophia_1535_p192,562,2430,355,372.jpg"
149,-5.040876,-39.603756,1842,1535,Salamanca,"Castañeda, Rodrigo de","1842_espinosa_philosophia_1535_p114,629,1504,276,254.jpg"
150,65.49754,-20.131378,1733,1576,Paris,Company Guillaume Cavellat & Jérôme de Marnef,"1733_sacrobosco_sphere_1576_p30,243,883,152,140.jpg"
151,20.97087,3.588205,1813,1602,Lyon,"Gabiano, Jean de","1813_clavius_sphaera_1602_p380,82,933,183,196.jpg"
152,19.799536,6.2732687,1634,1500,Venice,"Sessa I., Giovanni Battista","1634_sacrobosco_figura_1500_p27,1124,1482,273,249.jpg"
153,-27.437025,-26.413748,1700,1550,Salamanca,"Junta, Juan de","1700_sacrobosco_sphera_1550_p129,50,247,298,313.jpg"
154,8.549378,-20.492554,1824,1515,Paris,"Petit I., Jean","1824_ciruelo_sphere_1515_p71,280,1235,278,267.jpg"
155,-27.761686,-40.053535,1812,1601,Venice,"Ciotti, Giovanni Battista","1812_clavius_sphaeram_1601_p476,142,443,410,386.jpg"
156,-67.08921,7.5921783,2227,1572,London,"Jugge, Richard","2227_cortes_arte_1572_p25,841,167,607,629.jpg"
157,-42.317463,-36.20588,1936,1579,Florence,"Giunta, Jacopo","1936_rinaldi_sfera_1579_p78,812,526,663,679.jpg"
158,60.376663,-9.721044,1741,1584,Paris,Company Jérôme de Marnef & Widow of Guillaume Cavellat (Denise de Marnef),"1741_sacrobosco_sphaera_1594_p52,109,795,140,135.jpg"
159,56.46867,-8.100324,1970,1577,Paris,Company Jérôme de Marnef & Widow of Guillaume Cavellat (Denise de Marnef),"1970_sacrobosco_sphaera_1577_p75,213,1222,138,141.jpg"
160,59.04616,-14.69967,2255,1587,Venice,"Franceschi, Francesco de","2255_fine_opere_1587_p415,52,1844,165,151.jpg"
161,40.506565,-28.291946,1823,1508,Venice,Company Giovanni Rosso & Bernardino Rosso (brothers),"1823_dailly_textus_1508_p189,28,464,161,158.jpg"
162,20.905663,-43.893963,1804,1526,Alcalá de Henares,"Eguia, Miguel de","1804_ailly_sphaera_1526_p43,163,440,144,155.jpg"
163,22.772045,21.94795,1899,1629,Wittenberg,Company Widow & heirs of Zacharias I. Schürer,"1899_melanchthon_libellus_1629_p24,76,306,227,261.jpg"
164,-66.22482,38.966393,2226,1589,London,"Jeffes, Abel","2226_cortes_arte_1589_p47,3882,607,970,1042.jpg"
165,-71.381615,-9.065037,2227,1572,London,"Jugge, Richard","2227_cortes_arte_1572_p14,797,1992,750,750.jpg"
166,53.29136,15.043394,1872,1617,Lyon,"Pillehotte, Antoine","1872_sacrobosco_emendata_1617_p145,383,1441,369,382.jpg"
167,8.321013,32.272305,2198,1547,Antwerp,"Nutius I., Martinus","2198_sacrobosco_sphaera_1547_p10,269,492,465,477.jpg"
168,28.244102,10.134906,1634,1500,Venice,"Sessa I., Giovanni Battista","1634_sacrobosco_figura_1500_p53,1086,1419,263,254.jpg"
169,-5.0052595,82.97057,1929,1518,Venice,"Giunta, Lucantonio","1929_regiomontanus_sphera_1518_p316,2544,1960,509,544.jpg"
170,16.821674,-14.200639,1815,1606,Rome,"Zanetti, Luigi","1815_clavius_sphaera_1606_p34,490,1314,199,203.jpg"
171,68.90407,-43.623734,1806,1570,Rome,"Eliano, Vittorio","1806_clavius_sphaeram_1570_p32,291,515,81,80.jpg"
172,-57.785748,48.534027,2279,1599,London,"Judson, Thomas","2279_hill_schoole_1599_p70,1431,469,330,319.jpg"
173,-5.3412576,19.498222,1822,1618,Lyon,"Polère, Amédée","1822_clavius_sphaera_1618_p54,393,1622,240,244.jpg"
174,-8.623723,-38.073814,1842,1535,Salamanca,"Castañeda, Rodrigo de","1842_espinosa_philosophia_1535_p110,2694,2306,260,265.jpg"
